text,review_sentiment
"normal
Produto veio sujo e mal acabado",NEGATIVE
"Boa compra
A compra chegou de acordo com o combinado e com NF. A experiência foi boa.",POSITIVE
"normal
estou tentando devolver 
nao é cetim
propaganda enganosa
duro e aspero",NEGATIVE
"normal
O tapete é lindo.. não solta pêlo e é antiderrapante.",NEUTRAL
"Compra lannister
Obrigado compra perfeita e correta ",POSITIVE
"normal
A luminária é linda, tem um tamanho excelente e o acabamento é bem bom. 
",NEUTRAL
"normal
Só achei que o perfume não fixa bem sai logo o cheiro.",NEUTRAL
"normal
comprei um controle komeco e nao veio esse modelo.",NEUTRAL
"normal
adorei a carteira grande e confortavel com bastante acessórios e espaço para documento.",NEUTRAL
"Superrecomendado
Recebi exatamente o que comprei, no prazo estabelecido. Obrigada e recomendo ",POSITIVE
"super recomendo
entrega rápida, tudo perfeito",POSITIVE
"normal
Entrega bem antes do prazo.",NEUTRAL
"normal
Recomendo otimo vendedor ",NEUTRAL
"normal
Bons profissionais podem confiar",NEUTRAL
"normal
Vendedor sério e eficiente! Enviou rapidamente o produto! Tudo certo com o produto, que foi testado e aprovado! Muito bom, recomendo a todos os interessados!",POSITIVE
"normal
O produto entregue é diferente do anunciado já que no próprio anúncio não dizia que seria de plástico então quero a troca ou no meu dinheiro de volta. ",NEUTRAL
"normal
O produto foi entregue no prazo e de boa qualidade. Gostei bastante. Super recomendo! ",POSITIVE
"Entregue antes do prazo
Os produtos vieram bem embalados, atendendo as espectativas.",POSITIVE
"normal
Empresa muito eficiente!!!",POSITIVE
"normal
Fácil, rápido e eficiente! Foi entregue bem antes do previsto.",POSITIVE
"produto de má qualidade
Recomendaria a loja por outros produtos que comprei, mas essa armação de óculos é de tão má qualidade, extremamente fraco, que não vou poder usá-lo. A armação é mole, não vale um centavo.",NEGATIVE
"normal
Produto veio embalado corretamente porém mesmo assim a lata veio amassada demais, sorte que não durou ou vazou nada. Produto excelente",NEUTRAL
"Produto não chegou
normal",NEGATIVE
"normal
O produto não veio com o m\nual de montagem.",NEUTRAL
"normal
MATERIAL DE ÓTIMA QUALIDADE",NEUTRAL
"normal
Falta o protetor impermeavel",NEGATIVE
"Não chegou
Nunca chegou o produto ",NEGATIVE
"normal
O produto que chegou é muito bom não vou trocar ,mas não foi o que eu escolhi a cor veio errada e com algumas partes estão diferentes da descrição.",NEUTRAL
"normal
Estou aguardando a entrega do cartucho. Nunca tive problemas com as lojas lannister. ",NEUTRAL
"normal
Comprei duas faixas e somente enviaram uma.",NEGATIVE
"normal
Meu produto que CANCELEI antes de gerar NFE ainda não chegou para eu recusar.",NEGATIVE
"normal
Ótimo, super recomendo! Produto conforme descrição.",POSITIVE
"Satisfeito!
Tudo bem! Obrigado!",POSITIVE
"normal
Horrível muito pequeno nada a ver não recomendo o produto ",NEGATIVE
"normal
Só achei estranho receber um e-mail informando que haveria ar raso na entrega, diz o cancelamento e logo em seguida recebi o produto no mesmo dia",NEGATIVE
"Super recomendo
...sempre recebi minhas encomendas intactas e até em prazo antecipado!",POSITIVE
"normal
Todas as etapas da compra ocorreram dentro do esperado.",NEUTRAL
"normal
A bolsa é simples, mais é bonita. 
Chegou bem antes do prazo. 
Tudo ok. ",NEUTRAL
"353454t
t4354t4t",POSITIVE
"normal
Ainda não posso opinar sobre o produto, pois não testei ainda ",NEUTRAL
"normal
Só achei muito longo o prazo de entrega.",NEUTRAL
"Otimo
Otima loja para se comprar
A entrega é rapida
Parabéns ",POSITIVE
"normal
Gostei do produto veio fios embalado com maior cuidado agradeço ",NEUTRAL
"normal
Chegou antes do prazo esperando.",NEUTRAL
"normal
muito bons",NEUTRAL
"OTIMO
O VALOR DO PRODUTO É ÓTIMO E A QUALIDADE 100%",POSITIVE
"normal
Recebi parcialmente o pedido. De três relógios, recebi apenas dois e quero saber porque!",NEGATIVE
"normal
O produto veio como descrito na página e chegou bem antes do prazo determinado. Recomendo!",NEUTRAL
"normal
O produto veio em duas oportunidades, mal embalado, com diversas avarias na pintura, algumas peças tortas. Precisam melhorar a embalagem e colocar avisos de ""Frágil"" ou não pisar.",NEGATIVE
"normal
Adorei os livros e os cartazes, são excelentes para usarmos com nossos alunos",POSITIVE
"normal
Produto bonito e de excelente qualidade ",POSITIVE
"normal
otimo adorei,recomendo",POSITIVE
"normal
Muito pratico",NEUTRAL
"Não recomendo!!! 
Comprei um cartão Micro SD XC I Classe 10 e recebi um microSHC UHS-I Card, que é inferior. A imagem utilizada no anúncio ou é p/ enganar o cliente, ou o produto errado foi enviado de forma proposital",NEGATIVE
"normal
demorou muito a chegar, mas não sei se a culpa foi do vendedor...",NEUTRAL
"normal
Quero saber dos demais produtos eram 3 itens ",NEUTRAL
"normal
Recebi dentro do prazo estabelecido, produtos entregues em perfeito estado",NEUTRAL
"Muito bom
Muito rápido entrega, só tive um problema com os correios pois entregaram meus produtos em dias diferentes.",POSITIVE
"normal
recebi sem problemas ;)",POSITIVE
"normal
Não comprarei mais mesa loja.",NEUTRAL
"Produto não corresponde
Comprei uma garrafa que era pra ser térmica e de térmica não tem nada",NEGATIVE
"normal
Tentei solicitar a troca pelo site e não consegui. O produto é ótimo. Só que uma bola do boliche veio com defeito, veio rachada. Tem como enviar a bola vermelha sem defeito?",NEGATIVE
"normal
Infelizmente não tenho como fazer pois faltou um grande espaço para cobrir na parede.",NEGATIVE
"normal
Só achei ruim que ele não fica em pé como os outros",NEUTRAL
"Sobre o fundo do relogio 
O relogio em si é bom mas, esperava q tivesse os ponteiros no fundo em vez de um adesivo mas ta bom.",NEUTRAL
"normal
muito bom tudo certinho",POSITIVE
"normal
O produto foi enviado corretamente e no prazo.",NEUTRAL
"Não muito satisfeita.
Gostei e chegou no prazo,mas ,ruim que eu não olhei que marca era o produto e me surpreendi pela qualidade. Pois pelo valor poderia ter uma qualidade melhor.",NEGATIVE
"Muito bom
Fiquei satisfeita com a compra e o atendimento. Obrigada",POSITIVE
"normal
Excelente produto, entrega no prazo, super recomendo ",POSITIVE
"normal
Bom dia! 
Estou insatisfeita com a segunda compra, pois era para ser entregue até 27/04/2017 e até o momento não a recebi. Já terminei de pagar e a mercadoria não me foi entregue.",NEGATIVE
"normal
entrega feita antes do previsto. gostei!!!",NEUTRAL
"Fácil montagem, tem faro.
A mamae aqui deu conta direiritinho da monstagem. Ele é bom forte e já vem adesivado. AMEI!",POSITIVE
"normal
a loja cumpriu o prazo. Quanto ao produto, estou ainda testando. É preciso certa habilidade ao movimentar o conjunto para que as peças continuem unidas, mas o vidro fica realmente limpo",NEUTRAL
"normal
Paguei por um cabo e um carregador de celular. Porém recebi somente o carregador.",NEUTRAL
"normal
produto entregue fora do praso, devido a falhas do correio, entregue em 18/03
obrigado",NEUTRAL
"normal
Produto muito bom superou minhas expectativas 
Entrega feita antes do prazo ",POSITIVE
"normal
Ótimo prazo de entrega.",NEUTRAL
"Modelo diferente.
comprei o cobertor e veio outro modelo.",NEGATIVE
"normal
Poderia vir com um pouco do liquido para teste,mas chegou rapido",NEUTRAL
"9
Gostei muito, chegou no prazo e vou recomendar as lojas lannister.
",POSITIVE
"normal
Entregaram dentro do prazo porém a previsão foi muito extensa. E como a lannister sempre me entregou antes do prazo, achei que esse produto iria chegar antes do previsto.",NEUTRAL
"normal
Produto entregue no prazo combinado..excelente qualidade",POSITIVE
"normal
Ameiiii !!! excelente produto...excelente qualidade, entregue muito bom antes do prazo, obrigada",POSITIVE
"normal
Tudo certo perfeito antes da data prevista",NEUTRAL
"normal
SOU FÃ FIEL DA baratheon DESDE SEMPRE, PELO RESPEITO QUE ESTA LOJA TEM PELO CONSUMIDOR. RECOMENDO...",NEUTRAL
"normal
Indico! produtos bons atendimento e entrega excelentes!",POSITIVE
"normal
veio no prazo,o que pedi e na cor certa,gostei do produto,muito bom.",NEUTRAL
"normal
atrasou 13 dias minha entrega suporte 0%",NEGATIVE
"ótima
As Lojas lannister são de confiança.",POSITIVE
"Muito bom.👏🏻
Entregou bem antes do prazo, serviço ótimo. ",POSITIVE
"Muito rapido
O prazo era de 15 dias e chegou com 3 dias.",NEGATIVE
"normal
Achei que a qualidade fosse melhor!! Mas gostei..",NEUTRAL
"normal
Produto muito bom! Chegou antes do prazo, e ficou certinho na cama da minha filha. Super recomendo!",POSITIVE
"normal
Eu recomendo !! Mais meu produto Ainda não foi entregue ... tem mais de 1 mês . Por favor , resolvam !!! Obs.: 7 pessoas que indiquei compraram com vcs e só o meu não chegou !!!!!! ",NEGATIVE
"normal
O problema é q comprei uma bolsa térmica q tem abertura nas laterais q não permite vedar. Não fiquei satisfeita e quero devolver. Na Foto do site não dá p notar as aberturas. ",NEGATIVE
"normal
Assim que fiz a compra e efetuei o pagamento, logo autorizaram a compra e emitiram a nota fiscal, em poucos dias minha mercadoria já estava sendo entregue. Chegou sem defeito e em perfeito estético.",NEUTRAL
"normal
Adorei o produtos ",NEUTRAL
"Maravilhoso
Muito bom, fiquei com medo quando observei que seria entregue via correio já que o mesmo sempre deixa de entregar qualquer encomenda, mas me surpreendeu no dia seguinte foi entregue. ",POSITIVE
"normal
Produto entregue antes da data e em perfeito estado.",NEUTRAL
"otimo
produto chegou antes do prazo estaode parabens",NEGATIVE
"normal
Obrigada ficou linda!",NEUTRAL
"Bom
Produto muito bom. Correspondeu as expectativas.",POSITIVE
"normal
pedi dois pacotes so chegou 1
",NEGATIVE
"Boa loja
Boa loja, produto entregue no prazo.",POSITIVE
"normal
Rápido e eficiente ",NEUTRAL
"normal
GOSTEI DA TROCA DE PRODUTO",NEUTRAL
"normal
Gostei muito agradecido ",POSITIVE
"normal
Gostei do varal, só achei que ele voltava para posição fechado com mais facilidade, tem que tirar o pino, colocar na posição que gostria e recolocar o pino, mas fora isso, é um bom produto. ",NEUTRAL
"bom e rápido 
o produto superou minha expectativa, chegou antes do prazo, veio sem nenhum defeito, recomendo muito. ",POSITIVE
"super recomendo
entrega super rápida, loja muito confiável.",POSITIVE
"normal
Lamento informar que ainda não recebi o produto adquirido.
Estou desapontado com as Lojas lannister. Sou cliente antigo e isto nunca aconteceu antes.
Peço prontas providências",NEGATIVE
"normal
Loja atenciosa, possui as melhores opções de pagamento seja a visto ou a prazo, mantendo o preço fixo do produto, além de garantir que seu produto chegue dentro do prazo previsto e o mais rápido possí",NEUTRAL
"normal
Eu recomendo chegou antes do dia previsto tudo certo. 
",NEUTRAL
"Otimo 
Chegou antes da data. Já usei . ",NEGATIVE
"produto incorreto
normal",NEGATIVE
"normal
Muito satisfeito com a compra e o atendimento",POSITIVE
"normal
Qualidade das bolsas muito boa. Fabricação nacional.",NEUTRAL
"normal
Excelente produto e entrega antecipada.",POSITIVE
"normal
A COR E IGUAL AO DO PEDIDO . MAS O TECIDO NAO .",NEUTRAL
"normal
O produto demorou MUITO para chegar e veio com defeito. Ao contatar a loja, tive que INSISTIR para trocarem mesmo com fotos dos defeitos e ainda por cima tive de pagar para enviar. Prejuízo!",NEGATIVE
"Recomendo
Produto simples mas eficaz no seu proposito. Entrega muito boa. Bem antes do prazo.",POSITIVE
"normal
O produto foi entregue dentro do prazo sem problemas nenhum problema. Recomendo. ",POSITIVE
"normal
Recebi o produto e gostei da qualidade",NEUTRAL
"Dez
Ótima entrega. E o relógio minha filha amouuu.",POSITIVE
"normal
Entrega bem rápida, confiael, excelente.",POSITIVE
"normal
foi entregue antes do prazo muito bom tudo correto",NEUTRAL
"Recebi. 
Ótimo ",NEUTRAL
"normal
Amei o produto e a entrega foi super rápida! Estão de parabéns com o atendimento! Recomendo!",POSITIVE
"normal
produto correto, entrega antes do prazo final, bom preço e de boa qualidade: recomendo.",POSITIVE
"normal
Boa noite recebi a mercadoria em parte pois uma cuba esta quebrada, como devo fazer? fico no prejuízo ou quem e que ira me repor esta quebrada",NEUTRAL
"normal
Produto chegou com a embalagem em péssimo estado, faltando componentes para montagem e danificado, nao recomendo.",NEGATIVE
"normal
compra eficiente estou satisfeita",POSITIVE
"normal
Dentro do previsto",NEUTRAL
"normal
Indico otimos pneus!👏",NEUTRAL
"composição diferente
Na descrição do produto é indicado que o mesmo possui tecido superior e inferior de 100% algodão, mas na verdade são 80% algodão 20% poliéster.
Propaganda enganosa.",NEGATIVE
"pedido chegou mto rápido
Chegou em uma semana,o prazo era de um mês ou mais,pq em dia de jogo da copa não seria contado como dias uteis, fiquei muito satisfeita com a rapidez.muito bom .",POSITIVE
"normal
Adorei, vamos esperar três meses para ver os efeitos",NEUTRAL
"normal
Não chegou o que comprei e nem me ligaram para dar nenhuma satisfação",NEGATIVE
"normal
Comprei com o produto com previsão de entrega de 8 dias .. chegou em 2 .. estão de parabéns .. veio um cheirinho mto bom dentro da minha caixa ... Até gostaria de saber se tem para venda kkk...",NEUTRAL
"super recomendo
entregou muito antes do prazo estimado.",POSITIVE
"normal
K",NEUTRAL
"normal
A vendedora targaryen poderia utilizar outras empresas para a logistica, talvez uma transoortadora particular. Infelizmente os correios não é um distribuidor confiável.",NEGATIVE
"normal
sou cliente faz anos, é a 1ª vez que acontece atraso de entrega de mercadorias",NEUTRAL
"normal
Produto de boa qualidade. Preço muito bom. E entregue no prazo",NEUTRAL
"normal
entrega muito no prazo, produto muito bom",NEUTRAL
"normal
Bom dia! Recebi somente o ativador de cachos .Me falaram, que no momento do pedido, não tinham no estoque o shampoo e a máscara de nutrição. Estou aguardando o restante. Espero que não demore muito.",NEUTRAL
"normal
O produto não é o quê eu imaginava Quero devolvê-lo pequeno demais não consigo enxergar nada",NEGATIVE
"normal
Fiquei muito feliz cm o produto e cm o prazo de entrega ",NEUTRAL
"normal
a película não veio como solicitado não serve para o sony z2 ez3",NEGATIVE
"normal
O produto foi entregue no prazo previsto e nas condições contratadas. ",NEUTRAL
"normal
PRAZO DE ENTREGA OK
QUALIDADE DO PRODUTO OK

FALTOU APENAS A FICHA DO ""DEALER"" A QUAL CONSTA NA CAIXA E NÃO CHEGOU.",NEUTRAL
"Compra segura 
Compra segura, bom preço e entrega antes do prazo. Muito bom",POSITIVE
"normal
Recebi o produto, ótima qualidade e entrega no prazo. Recomendo o fornecedor. 
Antonio Jair ",NEUTRAL
"normal
Adorei a bolsa inclusive as vasilhas que vem dentro ate tamanho é otimo",NEUTRAL
"Muito bom
Chegou muito rápido e bem embalado, o que dificulta que o produto fique danificado.",POSITIVE
"normal
Comprei 2 garrafas termicas, mas só recebi 1.",NEUTRAL
"normal
muito bom - entrega correta - recomendo",POSITIVE
"normal
Recebi o Ventilador porem ele veio quebrado o Vidro que da o Suporte das lâmpadas estava todo espedaçados.",NEUTRAL
"Rede de dormir
Gostei. Achei um pouco frágil.",POSITIVE
"normal
O produto foi enviado bem antes do prazo previsto, Excelente .

",NEUTRAL
"normal
Recebi a mercadoria com bastante antecedência. Parabéns a stark e a seus parceiros!!!!",NEUTRAL
"normal
Não recebi as 8 fronhas ainda",NEUTRAL
"normal
muito bom, a loja e geral,sempre fazendo um bom e o melhor para os cliente.
Obg<3
 ",NEUTRAL
"Produto errado
Não recebi o produto que eu comprei",NEGATIVE
"normal
Recomendo ótimo produto",NEUTRAL
"normal
Produto de qualidade. Entrega rápida. Recomendo",NEUTRAL
